,Data,Weighters,Normalizers,Featurizers,Selectors,Scalers,Classifiers,grid_roc_auc_mean,grid_roc_auc_std,grid_roc_auc_best_params,eval_roc_auc_mean,eval_roc_auc_std,eval_roc_auc_scores
0,UCLAsource,orig,origN,Orig,var_threshold,minmax,LR,0.51063829787234039,0.030832716481254116,"{'penalty': 'l1', 'C': 0.2, 'max_iter': 50}",0.49649794801641589,0.0062933708397647191,"[0.50250797993616059, 0.49088007295941638, 0.5, 0.5, 0.4933880528955768, 0.48107615139078885, 0.50250797993616059, 0.5, 0.50250797993616059, 0.49270405836753306, 0.49088007295941638, 0.50250797993616059, 0.5, 0.49088007295941638, 0.49088007295941638, 0.4933880528955768, 0.49088007295941638, 0.50250797993616059, 0.5, 0.49088007295941638, 0.49088007295941638, 0.5, 0.5006839945280438, 0.5, 0.5, 0.50250797993616059, 0.5, 0.5, 0.50250797993616059, 0.50250797993616059, 0.5, 0.48358413132694938, 0.49088007295941638, 0.50250797993616059, 0.50250797993616059, 0.50250797993616059, 0.48176014591883265, 0.5, 0.49088007295941638, 0.48107615139078885, 0.5006839945280438, 0.50250797993616059, 0.50250797993616059, 0.5006839945280438, 0.49088007295941638, 0.49088007295941638, 0.5, 0.5, 0.49270405836753306, 0.49088007295941638]"
1,UCLAsource,orig,origN,0,var_threshold,minmax,LR,0.51648936170212767,0.17579429133379168,"{'penalty': 'l1', 'C': 0.30000000000000004, 'max_iter': 100}",0.49173734610123121,0.010458588229848017,"[0.51345189238486089, 0.48039215686274511, 0.49019607843137253, 0.5, 0.49019607843137253, 0.5, 0.5, 0.48039215686274511, 0.51162790697674421, 0.49019607843137253, 0.5, 0.49019607843137253, 0.49019607843137253, 0.49019607843137253, 0.50182398540811679, 0.49019607843137253, 0.49019607843137253, 0.5, 0.5, 0.49019607843137253, 0.47058823529411764, 0.46078431372549017, 0.49019607843137253, 0.49202006383948932, 0.49019607843137253, 0.49019607843137253, 0.47058823529411764, 0.48039215686274511, 0.5, 0.5, 0.48039215686274511, 0.5, 0.48039215686274511, 0.5, 0.50182398540811679, 0.49019607843137253, 0.50182398540811679, 0.5, 0.49019607843137253, 0.47058823529411764, 0.5, 0.49019607843137253, 0.49019607843137253, 0.48039215686274511, 0.5, 0.5, 0.50182398540811679, 0.48039215686274511, 0.49202006383948932, 0.49202006383948932]"
2,UCLAsource,orig,origN,20,var_threshold,minmax,LR,0.64326241134751772,0.19180798288568995,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.5464933880528956,0.034515214236419497,"[0.59165526675786584, 0.54514363885088923, 0.53351573187414503, 0.47286821705426357, 0.4997720018239854, 0.53351573187414503, 0.53169174646602824, 0.49247606019151857, 0.52553579571363429, 0.52735978112175108, 0.57820337437300506, 0.52188782489740082, 0.5978112175102599, 0.56657546739626075, 0.50775193798449614, 0.50775193798449614, 0.58185134518923842, 0.5004559963520292, 0.56041951664386691, 0.52918376652986776, 0.57820337437300506, 0.50227998176014599, 0.47834017327861378, 0.4943000455996352, 0.56475148198814407, 0.59530323757409942, 0.58983128134974916, 0.54514363885088923, 0.57022343821249433, 0.5371637026903785, 0.52735978112175108, 0.55243958048335617, 0.52120383036935714, 0.55061559507523938, 0.59347925216598263, 0.54879160966712259, 0.57637938896488827, 0.55859553123575012, 0.51390788873689008, 0.55677154582763333, 0.52918376652986776, 0.58253533971728233, 0.59347925216598263, 0.54445964432284533, 0.5230278157774737, 0.59347925216598263, 0.60510715914272684, 0.55061559507523938, 0.54081167350661197, 0.60145918832649325]"
3,UCLAsource,orig,origN,40,var_threshold,minmax,LR,0.63351063829787235,0.22573618308749649,"{'penalty': 'l1', 'C': 0.30000000000000004, 'max_iter': 100}",0.49892840857273141,0.010419616423772473,"[0.5, 0.5, 0.51162790697674421, 0.5, 0.48039215686274511, 0.5, 0.5, 0.5, 0.49019607843137253, 0.50182398540811679, 0.5, 0.48039215686274511, 0.5, 0.5, 0.47058823529411764, 0.5, 0.49019607843137253, 0.5, 0.50182398540811679, 0.50182398540811679, 0.51162790697674421, 0.5, 0.48039215686274511, 0.51162790697674421, 0.52325581395348841, 0.5, 0.5, 0.5, 0.5, 0.49019607843137253, 0.52325581395348841, 0.5, 0.48039215686274511, 0.49019607843137253, 0.5, 0.49019607843137253, 0.5, 0.51162790697674421, 0.51345189238486089, 0.49202006383948932, 0.50182398540811679, 0.48039215686274511, 0.5, 0.51162790697674421, 0.5, 0.5, 0.50182398540811679, 0.51162790697674421, 0.49202006383948932, 0.5]"
4,UCLAsource,orig,origN,60,var_threshold,minmax,LR,0.63829787234042556,0.12226269501044769,"{'penalty': 'l1', 'C': 1.0, 'max_iter': 50}",0.55373917008663931,0.042165666082155911,"[0.55608755129958953, 0.56224350205198359, 0.58481532147742821, 0.46055631554947563, 0.54628362973096212, 0.57934336525307795, 0.59712722298221621, 0.59895120839033289, 0.55791153670770632, 0.48198814409484725, 0.54195166438668496, 0.47834017327861378, 0.63201094391244883, 0.5499316005471957, 0.54810761513907891, 0.50341997264021887, 0.53397172822617422, 0.50957592339261293, 0.56771545827633374, 0.48381212950296398, 0.48996808025535793, 0.59895120839033289, 0.53032375740994075, 0.52918376652986776, 0.60259917920656636, 0.53830369357045149, 0.50524395804833566, 0.5615595075239399, 0.56589147286821706, 0.50524395804833566, 0.55791153670770632, 0.5499316005471957, 0.67305061559507517, 0.56589147286821706, 0.61855905152758783, 0.56520747834017326, 0.57204742362061101, 0.60875512995896042, 0.5364797081623347, 0.58002735978112174, 0.50706794345645234, 0.5738714090287278, 0.54012767897856817, 0.51504787961696308, 0.53032375740994075, 0.57934336525307795, 0.59097127222982215, 0.54263565891472865, 0.59279525763793894, 0.585499316005472]"
5,UCLAsource,orig,origN,80,var_threshold,minmax,LR,0.63173758865248231,0.10794855696654496,"{'penalty': 'l1', 'C': 0.9, 'max_iter': 100}",0.54697674418604658,0.046738779924052468,"[0.6105791153670771, 0.52120383036935714, 0.5499316005471957, 0.49544003647970819, 0.53465572275421791, 0.62220702234382119, 0.5364797081623347, 0.58914728682170536, 0.53465572275421791, 0.49361605107159146, 0.52051983584131323, 0.41222070223438212, 0.61240310077519378, 0.54628362973096212, 0.57318741450068411, 0.54445964432284533, 0.51687186502507987, 0.5364797081623347, 0.53283173734610123, 0.44094847241222068, 0.52918376652986776, 0.57934336525307795, 0.5009119927040584, 0.59165526675786584, 0.58299133606931142, 0.57136342909256732, 0.54810761513907891, 0.57683538531691747, 0.54628362973096212, 0.49361605107159146, 0.54810761513907891, 0.52051983584131323, 0.62220702234382119, 0.56224350205198359, 0.55973552211582311, 0.58481532147742821, 0.5738714090287278, 0.66142270861833108, 0.52485180118559049, 0.56041951664386691, 0.48381212950296398, 0.56953944368445053, 0.5364797081623347, 0.48198814409484725, 0.55791153670770632, 0.60077519379844957, 0.58481532147742821, 0.46671226630186957, 0.52667578659370728, 0.57751937984496116]"
6,UCLAsource,orig,origN,100,var_threshold,minmax,LR,0.7207446808510638,0.15253349378751477,"{'penalty': 'l1', 'C': 0.9, 'max_iter': 100}",0.61392612859097129,0.041625684878032261,"[0.60875512995896042, 0.59712722298221621, 0.70177838577291396, 0.57934336525307795, 0.58732330141358868, 0.65526675786593713, 0.60875512995896042, 0.63999088007295946, 0.66142270861833108, 0.58663930688554489, 0.57934336525307795, 0.57934336525307795, 0.64363885088919293, 0.62038303693570462, 0.63930688554491566, 0.69448244414044691, 0.63565891472868208, 0.57934336525307795, 0.6338349293205654, 0.52667578659370728, 0.54810761513907891, 0.60442316461468304, 0.58116735066119474, 0.6338349293205654, 0.68832649338805296, 0.65344277245782023, 0.58481532147742821, 0.63132694938440492, 0.55791153670770632, 0.58732330141358868, 0.57751937984496116, 0.5364797081623347, 0.62220702234382119, 0.67852257181942555, 0.63565891472868208, 0.68650250797993617, 0.63816689466484267, 0.64363885088919293, 0.61240310077519378, 0.64797081623347008, 0.64113087095303234, 0.58914728682170536, 0.56589147286821706, 0.55973552211582311, 0.58914728682170536, 0.64181486548107614, 0.56703146374828994, 0.5738714090287278, 0.65161878704970366, 0.60875512995896042]"
7,UCLAsource,orig,origN,120,var_threshold,minmax,LR,0.62411347517730498,0.20073177328614236,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 100}",0.57144094847241222,0.038675819507408428,"[0.61308709530323757, 0.57569539443684459, 0.57751937984496116, 0.53898768809849529, 0.63451892384860931, 0.60693114455084363, 0.52371181030551761, 0.57751937984496116, 0.62836297309621525, 0.54263565891472865, 0.53898768809849529, 0.55859553123575012, 0.58914728682170536, 0.56406748746010038, 0.56224350205198359, 0.54696762425900591, 0.5738714090287278, 0.54263565891472865, 0.6228910168718651, 0.49247606019151857, 0.54514363885088923, 0.60328317373461005, 0.50159598723210219, 0.65777473780209761, 0.585499316005472, 0.57204742362061101, 0.63018695850433204, 0.58732330141358868, 0.51139990880072961, 0.55426356589147285, 0.53465572275421791, 0.59895120839033289, 0.6094391244870041, 0.5738714090287278, 0.63269493844049252, 0.62220702234382119, 0.59963520291837669, 0.56657546739626075, 0.53214774281805743, 0.51755585955312355, 0.50410396716826267, 0.53169174646602824, 0.55243958048335617, 0.59165526675786584, 0.54445964432284533, 0.60510715914272684, 0.58367533059735521, 0.5371637026903785, 0.56771545827633374, 0.60693114455084363]"
8,UCLAsource,orig,origN,140,var_threshold,minmax,LR,0.65673758865248222,0.071851532511207045,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 100}",0.57117191062471506,0.043888703953443041,"[0.63451892384860931, 0.53898768809849529, 0.56589147286821706, 0.56041951664386691, 0.56041951664386691, 0.57569539443684459, 0.62106703146374831, 0.64979480164158687, 0.65959872321021429, 0.4997720018239854, 0.52553579571363429, 0.54514363885088923, 0.64546283629730961, 0.58002735978112174, 0.51139990880072961, 0.51573187414500687, 0.59895120839033289, 0.52120383036935714, 0.59347925216598263, 0.45326037391700869, 0.53898768809849529, 0.58800729594163248, 0.5230278157774737, 0.63451892384860931, 0.58002735978112174, 0.585499316005472, 0.57751937984496116, 0.57934336525307795, 0.54263565891472865, 0.58185134518923842, 0.58116735066119474, 0.57569539443684459, 0.6228910168718651, 0.55061559507523938, 0.56041951664386691, 0.6228910168718651, 0.58983128134974916, 0.64979480164158687, 0.54628362973096212, 0.54696762425900591, 0.55243958048335617, 0.63269493844049252, 0.52918376652986776, 0.55859553123575012, 0.585499316005472, 0.58732330141358868, 0.55426356589147285, 0.48814409484724119, 0.55608755129958953, 0.58002735978112174]"
9,UCLAsource,orig,origN,160,var_threshold,minmax,LR,0.68953900709219851,0.17454405383466309,"{'penalty': 'l1', 'C': 0.9, 'max_iter': 100}",0.6045234838121295,0.045739574601702943,"[0.6105791153670771, 0.55061559507523938, 0.59279525763793894, 0.54195166438668496, 0.61240310077519378, 0.61240310077519378, 0.65959872321021429, 0.64181486548107614, 0.63018695850433204, 0.54628362973096212, 0.59279525763793894, 0.59530323757409942, 0.63565891472868208, 0.57934336525307795, 0.60442316461468304, 0.60875512995896042, 0.65709074327405381, 0.58116735066119474, 0.62220702234382119, 0.48198814409484725, 0.54628362973096212, 0.61240310077519378, 0.55175558595531238, 0.6712266301869585, 0.60259917920656636, 0.59097127222982215, 0.58481532147742821, 0.61969904240766083, 0.52667578659370728, 0.63201094391244883, 0.61422708618331046, 0.57934336525307795, 0.68650250797993617, 0.60693114455084363, 0.64728682170542629, 0.67487460100319185, 0.63451892384860931, 0.69448244414044691, 0.53465572275421791, 0.60510715914272684, 0.62220702234382119, 0.62585499316005466, 0.54628362973096212, 0.54445964432284533, 0.60077519379844957, 0.64363885088919293, 0.68034655722754223, 0.5364797081623347, 0.59895120839033289, 0.65344277245782023]"
