,Data,Weighters,Normalizers,Featurizers,Selectors,Scalers,Classifiers,grid_roc_auc_mean,grid_roc_auc_std,grid_roc_auc_best_params,eval_roc_auc_mean,eval_roc_auc_std,eval_roc_auc_scores
20,UCLAsource,origW,spectral,low180,var_threshold,minmax,LR,0.67907801418439717,0.18690486591302727,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.7393333333333334,0.17726815844928268,"[ 0.73333333  0.76        0.4         0.95        0.8         1.          0.55
  0.7         0.9         0.6       ]"
21,UCLAsource,origW,spectral,low190,var_threshold,minmax,LR,0.68812056737588656,0.18320792519960172,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.74099999999999999,0.18689301752607024,[ 0.7   0.76  0.4   0.95  0.8   1.    0.55  0.75  0.95  0.55]
22,UCLAsource,origW,spectral,low200,var_threshold,minmax,LR,0.69964539007092197,0.18088269783130073,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.74099999999999999,0.1828359920803341,[ 0.7   0.76  0.4   0.95  0.8   1.    0.55  0.7   0.95  0.6 ]
23,UCLAsource,origW,spectral,low210,var_threshold,minmax,LR,0.67535460992907803,0.21284030911281884,"{'penalty': 'l1', 'C': 1.0, 'max_iter': 50}",0.67900000000000005,0.21049703085791971,[ 0.5   0.76  0.28  1.    0.8   0.55  0.65  0.6   1.    0.65]
24,UCLAsource,origW,spectral,low220,var_threshold,minmax,LR,0.60656028368794324,0.178518629874343,"{'penalty': 'l1', 'C': 1.0, 'max_iter': 50}",0.625,0.21978398485785994,[ 0.5   0.68  0.12  1.    0.8   0.7   0.6   0.5   0.75  0.6 ]
25,UCLAsource,origW,spectral,low230,var_threshold,minmax,LR,0.58102836879432629,0.24021022441579715,"{'penalty': 'l2', 'C': 0.7000000000000001, 'max_iter': 50}",0.61466666666666669,0.1089464700361298,"[ 0.66666667  0.68        0.4         0.55        0.5         0.65        0.8
  0.55        0.65        0.7       ]"
26,UCLAsource,origW,spectral,low240,var_threshold,minmax,LR,0.5395390070921986,0.15277929589398059,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.67299999999999993,0.13176114753598653,[ 0.8   0.8   0.48  0.8   0.7   0.5   0.6   0.75  0.8   0.5 ]
27,UCLAsource,origW,spectral,low250,var_threshold,minmax,LR,0.56542553191489364,0.21948035773897331,"{'penalty': 'l1', 'C': 0.7000000000000001, 'max_iter': 50}",0.57166666666666677,0.12438515452684322,"[ 0.66666667  0.48        0.52        0.75        0.5         0.3         0.55
  0.6         0.65        0.7       ]"
28,UCLAsource,origW,spectral,low260,var_threshold,minmax,LR,0.69237588652482263,0.1511864991567943,"{'penalty': 'l1', 'C': 0.9, 'max_iter': 50}",0.64300000000000002,0.095084173236138506,[ 0.6   0.6   0.68  0.85  0.5   0.65  0.65  0.6   0.75  0.55]
29,UCLAsource,origW,spectral,low263,var_threshold,minmax,LR,0.60868794326241127,0.21394538646326083,"{'penalty': 'l1', 'C': 0.4, 'max_iter': 50}",0.51300000000000001,0.21886297082878134,[ 0.8   0.84  0.24  0.4   0.45  0.7   0.45  0.7   0.35  0.2 ]
